(30, 20, 40)
(30, 20, 39)
(30, 20, 38)
(30, 20, 37)
(30, 20, 36)
(30, 20, 35)
(30, 20, 34)
(30, 20, 33)
(30, 20, 32)
(30, 20, 31)
(30, 20, 30)
(30, 20, 29)
(30, 20, 28)
(30, 20, 27)
(30, 20, 26)
(30, 20, 25)
(30, 20, 24)
(30, 20, 23)
(30, 20, 22)
(30, 20, 21)
(30, 20, 20)
(30, 20, 19)
(30, 20, 18)
(30, 20, 17)
(30, 20, 16)
(30, 20, 15)
(30, 20, 14)
(30, 20, 13)
(30, 20, 12)
(30, 19, 12)
(30, 18, 12)
(30, 17, 12)
(30, 16, 12)
(30, 15, 12)
(30, 14, 12)
(30, 13, 12)
(30, 12, 12)
(29, 12, 12)
(28, 12, 12)
(27, 12, 12)
(26, 12, 12)
(25, 12, 12)
(24, 12, 12)
(23, 12, 12)
(22, 12, 12)
(21, 12, 12)
(20, 12, 12)
(19, 12, 12)
(18, 12, 12)
(17, 12, 12)
(16, 12, 12)
(15, 12, 12)
(14, 12, 12)
(13, 12, 12)
(12, 12, 12)
