(25, 49, 25)
(25, 49, 24)
(25, 49, 23)
(25, 49, 22)
(25, 49, 21)
(25, 49, 20)
(25, 49, 19)
(25, 49, 18)
(25, 49, 17)
(25, 49, 16)
(25, 49, 15)
(25, 49, 14)
(25, 49, 13)
(25, 49, 12)
(25, 49, 11)
(25, 49, 10)
(25, 49, 9)
(25, 49, 8)
(25, 49, 7)
(25, 49, 6)
(25, 49, 5)
(25, 49, 4)
(25, 49, 3)
(25, 49, 2)
(25, 49, 1)
(25, 49, 0)
(25, 48, 0)
(25, 47, 0)
(25, 46, 0)
(25, 45, 0)
(25, 44, 0)
(25, 43, 0)
(25, 42, 0)
(25, 41, 0)
(25, 40, 0)
(25, 39, 0)
(25, 38, 0)
(25, 37, 0)
(25, 36, 0)
(25, 35, 0)
(25, 34, 0)
(25, 33, 0)
(25, 32, 0)
(25, 31, 0)
(25, 30, 0)
(25, 29, 0)
(25, 28, 0)
(25, 27, 0)
(25, 26, 0)
(25, 25, 0)
(25, 24, 0)
(25, 23, 0)
(25, 22, 0)
(25, 21, 0)
(25, 20, 0)
(25, 19, 0)
(25, 18, 0)
(25, 17, 0)
(25, 16, 0)
(25, 15, 0)
(25, 14, 0)
(25, 13, 0)
(25, 12, 0)
(25, 11, 0)
(25, 10, 0)
(25, 9, 0)
(25, 8, 0)
(25, 7, 0)
(25, 6, 0)
(25, 5, 0)
(25, 4, 0)
(25, 3, 0)
(25, 2, 0)
(25, 1, 0)
(25, 0, 0)
(24, 0, 0)
(23, 0, 0)
(22, 0, 0)
(21, 0, 0)
(20, 0, 0)
(19, 0, 0)
(18, 0, 0)
(17, 0, 0)
(16, 0, 0)
(15, 0, 0)
(14, 0, 0)
(13, 0, 0)
(12, 0, 0)
(11, 0, 0)
(10, 0, 0)
(9, 0, 0)
(8, 0, 0)
(7, 0, 0)
(6, 0, 0)
(5, 0, 0)
(4, 0, 0)
(3, 0, 0)
(2, 0, 0)
(1, 0, 0)
(0, 0, 0)
