(49, 49, 0)
(49, 49, 1)
(49, 49, 2)
(49, 49, 3)
(49, 49, 4)
(49, 49, 5)
(49, 49, 6)
(49, 49, 7)
(49, 49, 8)
(49, 49, 9)
(49, 49, 10)
(49, 49, 11)
(49, 49, 12)
(49, 49, 13)
(49, 49, 14)
(49, 49, 15)
(49, 49, 16)
(49, 49, 17)
(49, 49, 18)
(49, 49, 19)
(49, 49, 20)
(49, 49, 21)
(49, 49, 22)
(49, 49, 23)
(49, 49, 24)
(49, 49, 25)
(49, 48, 25)
(49, 47, 25)
(49, 46, 25)
(49, 45, 25)
(49, 44, 25)
(49, 43, 25)
(49, 42, 25)
(49, 41, 25)
(49, 40, 25)
(49, 39, 25)
(49, 38, 25)
(49, 37, 25)
(49, 36, 25)
(49, 35, 25)
(49, 34, 25)
(49, 33, 25)
(49, 32, 25)
(49, 31, 25)
(49, 30, 25)
(49, 29, 25)
(49, 28, 25)
(49, 27, 25)
(49, 26, 25)
(49, 25, 25)
(48, 25, 25)
(47, 25, 25)
(46, 25, 25)
(45, 25, 25)
(44, 25, 25)
(43, 25, 25)
(42, 25, 25)
(41, 25, 25)
(40, 25, 25)
(39, 25, 25)
(38, 25, 25)
(37, 25, 25)
(36, 25, 25)
(35, 25, 25)
(34, 25, 25)
(33, 25, 25)
(32, 25, 25)
(31, 25, 25)
(30, 25, 25)
(29, 25, 25)
(28, 25, 25)
(27, 25, 25)
(26, 25, 25)
(25, 25, 25)
(24, 25, 25)
(23, 25, 25)
(22, 25, 25)
(21, 25, 25)
(20, 25, 25)
(19, 25, 25)
(18, 25, 25)
(17, 25, 25)
(16, 25, 25)
(15, 25, 25)
(14, 25, 25)
(13, 25, 25)
(12, 25, 25)
