(1, 1, 1)
(1, 1, 2)
(1, 1, 3)
(1, 1, 4)
(1, 1, 5)
(1, 1, 6)
(1, 1, 7)
(1, 1, 8)
(1, 1, 9)
(1, 1, 10)
(1, 1, 11)
(1, 1, 12)
(1, 1, 13)
(1, 1, 14)
(1, 1, 15)
(1, 1, 16)
(1, 1, 17)
(1, 1, 18)
(1, 1, 19)
(1, 1, 20)
(1, 1, 21)
(1, 1, 22)
(1, 1, 23)
(1, 1, 24)
(1, 1, 25)
(1, 2, 25)
(1, 3, 25)
(1, 4, 25)
(1, 5, 25)
(1, 6, 25)
(1, 7, 25)
(1, 8, 25)
(1, 9, 25)
(1, 10, 25)
(1, 11, 25)
(1, 12, 25)
(1, 13, 25)
(1, 14, 25)
(1, 15, 25)
(1, 16, 25)
(1, 17, 25)
(1, 18, 25)
(1, 19, 25)
(1, 20, 25)
(1, 21, 25)
(1, 22, 25)
(1, 23, 25)
(1, 24, 25)
(1, 25, 25)
(2, 25, 25)
(3, 25, 25)
(4, 25, 25)
(5, 25, 25)
(6, 25, 25)
(7, 25, 25)
(8, 25, 25)
(9, 25, 25)
(10, 25, 25)
(11, 25, 25)
(12, 25, 25)
