(500, 750)
(500, 751)
(500, 752)
(500, 753)
(500, 754)
(500, 755)
(500, 756)
(500, 757)
(500, 758)
(500, 759)
(500, 760)
(500, 761)
(500, 762)
(500, 763)
(500, 764)
(500, 765)
(500, 766)
(500, 767)
(500, 768)
(500, 769)
(500, 770)
(500, 771)
(500, 772)
(500, 773)
(500, 774)
(500, 775)
(500, 776)
(500, 777)
(500, 778)
(500, 779)
(500, 780)
(500, 781)
(500, 782)
(500, 783)
(500, 784)
(500, 785)
(500, 786)
(500, 787)
(500, 788)
(500, 789)
(500, 790)
(500, 791)
(500, 792)
(500, 793)
(500, 794)
(500, 795)
(500, 796)
(500, 797)
(500, 798)
(500, 799)
(500, 800)
(500, 801)
(500, 802)
(500, 803)
(500, 804)
(500, 805)
(500, 806)
(500, 807)
(500, 808)
(500, 809)
(500, 810)
(500, 811)
(500, 812)
(500, 813)
(500, 814)
(500, 815)
(500, 816)
(500, 817)
(500, 818)
(500, 819)
(500, 820)
(500, 821)
(500, 822)
(500, 823)
(500, 824)
(500, 825)
(500, 826)
(500, 827)
(500, 828)
(500, 829)
(500, 830)
(500, 831)
(500, 832)
(500, 833)
(500, 834)
(500, 835)
(500, 836)
(500, 837)
(500, 838)
(500, 839)
(500, 840)
(500, 841)
(500, 842)
(500, 843)
(500, 844)
(500, 845)
(500, 846)
(500, 847)
(500, 848)
(500, 849)
(500, 850)
(500, 851)
(500, 852)
(500, 853)
(500, 854)
(500, 855)
(500, 856)
(500, 857)
(500, 858)
(500, 859)
(500, 860)
(500, 861)
(500, 862)
(500, 863)
(500, 864)
(500, 865)
(500, 866)
(500, 867)
(500, 868)
(500, 869)
(500, 870)
(500, 871)
(500, 872)
(500, 873)
(500, 874)
(500, 875)
(500, 876)
(500, 877)
(500, 878)
(500, 879)
(500, 880)
(500, 881)
(500, 882)
(500, 883)
(500, 884)
(500, 885)
(500, 886)
(500, 887)
(500, 888)
(500, 889)
(500, 890)
(500, 891)
(500, 892)
(500, 893)
(500, 894)
(500, 895)
(500, 896)
(500, 897)
(500, 898)
(500, 899)
(500, 900)
(500, 901)
(500, 902)
(500, 903)
(500, 904)
(500, 905)
(500, 906)
(500, 907)
(500, 908)
(500, 909)
(500, 910)
(500, 911)
(500, 912)
(500, 913)
(500, 914)
(500, 915)
(500, 916)
(500, 917)
(500, 918)
(500, 919)
(500, 920)
(500, 921)
(500, 922)
(500, 923)
(500, 924)
(500, 925)
(500, 926)
(500, 927)
(500, 928)
(500, 929)
(500, 930)
(500, 931)
(500, 932)
(500, 933)
(500, 934)
(500, 935)
(500, 936)
(500, 937)
(500, 938)
(500, 939)
(500, 940)
(500, 941)
(500, 942)
(500, 943)
(500, 944)
(500, 945)
(500, 946)
(500, 947)
(500, 948)
(500, 949)
(500, 950)
(500, 951)
(500, 952)
(500, 953)
(500, 954)
(500, 955)
(500, 956)
(500, 957)
(500, 958)
(500, 959)
(500, 960)
(500, 961)
(500, 962)
(500, 963)
(500, 964)
(500, 965)
(500, 966)
(500, 967)
(500, 968)
(500, 969)
(500, 970)
(500, 971)
(500, 972)
(500, 973)
(500, 974)
(500, 975)
(500, 976)
(500, 977)
(500, 978)
(500, 979)
(500, 980)
(500, 981)
(500, 982)
(500, 983)
